,TARGET,SK_ID_CURR,CODE_GENDER,AGE,CNT_FAM_MEMBERS,CNT_CHILDREN,DAYS_EMPLOYED_PERC,NAME_TYPE_SUITE,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,AMT_GOODS_PRICE,BURO_CREDIT_ACTIVE_Sold_MEAN,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,DEF_30_CNT_SOCIAL_CIRCLE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,NAME_EDUCATION_TYPE_High education,NAME_EDUCATION_TYPE_Low education,NAME_EDUCATION_TYPE_Medium education,ORGANIZATION_TYPE_Construction,ORGANIZATION_TYPE_Electricity,ORGANIZATION_TYPE_Government/Industry,ORGANIZATION_TYPE_Medicine,ORGANIZATION_TYPE_Other/Construction/Agriculture,ORGANIZATION_TYPE_School,ORGANIZATION_TYPE_Services,ORGANIZATION_TYPE_Trade/Business,OCCUPATION_TYPE_Accountants/HR staff/Managers,OCCUPATION_TYPE_Core/Sales staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Tech Staff
4476,0,154280,1,39.01095890410959,1.0,0,0.1071002177119179,0,0,112500.0,180000.0,0.0,0.5217028380634391,112500.0,0.1158,0.0604131886477462,0.0,0.6076875969927743,0.6169267378525704,0.4614823912998385,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11649,0,241569,0,38.89041095890411,3.0,1,0.2832687566044382,0,1,270000.0,1350000.0,0.0,0.2,90000.0,0.1379833333333333,0.0275966666666666,0.0,0.4640791583800899,0.7339915619950826,0.6910212267577837,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7851,0,195351,1,43.4027397260274,1.0,0,0.0410932963009721,0,0,495000.0,675000.0,0.0,0.7333333333333333,495000.0,0.0681818181818181,0.05,0.0,0.698659544585823,0.3277966160787018,0.6706517530862718,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26239,0,420433,0,35.227397260273975,3.0,1,0.0086327578161455,0,1,90000.0,247500.0,0.0,0.3636363636363636,30000.0,0.14185,0.0515818181818181,0.0,0.2089066371387423,0.1309198105476742,0.3996756156233169,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
26711,0,426106,1,36.89315068493151,2.0,0,0.2057032526362691,0,1,238500.0,1080000.0,0.0,0.2208333333333333,119250.0,0.1323962264150943,0.0292375,0.0,0.4404063756143377,0.4774662138478004,0.511891801533151,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
13764,0,267997,0,28.873972602739727,3.0,1,0.0649017933390264,0,1,225000.0,225000.0,0.0,0.7594167679222357,75000.0,0.10462,0.0794501822600243,0.0,0.3033215686083634,0.2781494425678656,0.375711009574066,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22632,0,377467,1,36.55890410958904,4.0,2,0.0417416067146282,0,1,112500.0,450000.0,0.0,0.1757592800899887,28125.0,0.21564,0.0379007311586051,0.0,0.4423156001879872,0.7021657256944127,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5148,0,162443,1,33.35342465753425,3.0,1,0.3055692459339576,0,1,225000.0,900000.0,0.0,0.25,75000.0,0.11696,0.02924,0.0,0.645488884224223,0.7790140850302725,0.5884877883422673,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11118,0,235117,0,35.50958904109589,3.0,1,0.1702800709821773,0,1,202500.0,450000.0,0.0,0.3715323645970937,67500.0,0.1805111111111111,0.0670657199471598,0.0,0.4930620383347775,0.4725910388405047,0.5709165417729987,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
19673,0,341443,1,58.5013698630137,2.0,0,0.4911253688006369,0,1,112500.0,463500.0,0.0,0.1961199626587591,56250.0,0.22576,0.0442760427698414,0.0,0.6267932045459094,0.7238993379810148,0.5495965024956946,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
388,1,104739,0,42.917808219178085,1.0,0,0.0109160548994573,0,0,216000.0,675000.0,0.0,0.2894356005788712,216000.0,0.2735833333333333,0.0791847563917028,0.0,0.3207203677968857,0.7138193929705138,0.1862929496555374,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3609,0,144141,1,51.298630136986304,1.0,0,0.4399700918607135,0,0,450000.0,675000.0,0.0,0.6666666666666666,450000.0,0.04386,0.02924,0.0,0.8675530820206389,0.6852279956042763,0.5280927512030451,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1467,0,118124,1,46.46027397260274,1.0,0,0.0956480717065691,1,0,180000.0,72000.0,0.0,1.6946998262932678,180000.0,0.032725,0.0554590518154471,0.0,0.6840644445320346,0.4439350843811698,0.622922000268356,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4345,0,152768,1,45.35616438356164,2.0,0,0.0170341286620356,0,1,202500.0,675000.0,0.0,0.24240465416936,101250.0,0.1991111111111111,0.0482654600301659,0.0,0.4639010867179082,0.5362275410067557,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9944,0,220476,1,31.175342465753424,4.0,2,0.1721592407065647,0,1,112500.0,247500.0,0.0,0.4545454545454545,28125.0,0.11,0.05,0.0,0.7630204011326865,0.6992628471334875,0.3539876078507373,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28963,0,454216,1,53.69315068493151,1.0,0,0.2405857740585774,0,0,112500.0,229500.0,0.0,0.4231693693083719,112500.0,0.11368,0.0481058939029757,0.0,0.2682983406494601,0.6060435401229592,0.0785361445733672,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14408,0,275952,1,40.945205479452056,2.0,0,0.0453663432586149,0,1,135000.0,450000.0,0.0,0.2476882430647292,67500.0,0.2707666666666666,0.0670657199471598,0.0,0.278073631809301,0.1734484882810369,0.6594055320683344,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27216,0,432380,0,42.04109589041096,2.0,0,0.1040729879439556,0,1,202500.0,580500.0,0.0,0.3488372093023256,101250.0,0.1053111111111111,0.0367364341085271,0.0,0.4232487043389901,0.6359700122001392,0.4848514754962666,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4508,0,154563,0,29.47945205479452,2.0,0,0.0853159851301115,0,1,180000.0,832500.0,0.0,0.1641982200912942,90000.0,0.202,0.0331680404584414,0.0,0.1604686404357754,0.5864368320720796,0.2955826421513093,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3148,1,138704,1,30.263013698630136,2.0,0,0.026615969581749,0,1,144000.0,225000.0,0.0,0.5063291139240507,72000.0,0.1569375,0.0794620253164557,0.0,0.2341091306703661,0.462052736003089,0.1491674613233488,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8386,0,201805,0,53.16712328767123,2.0,0,0.0540554467690405,0,1,270000.0,180000.0,0.0,1.5,135000.0,0.0333333333333333,0.05,0.0,0.5335931071408307,0.4288980593216899,0.2366108235287817,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3795,0,146363,0,34.67123287671233,3.0,1,0.1066772026866851,0,1,270000.0,1152000.0,0.0,0.2046587145386139,90000.0,0.14335,0.0293378267291103,0.0,0.5964852433777195,0.7350874054049659,0.4830501881366946,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15523,0,289450,1,33.05205479452055,3.0,1,0.0944960212201591,0,1,135000.0,225000.0,0.0,0.4511278195488721,45000.0,0.0594333333333333,0.0268120300751879,0.0,0.3264141297358801,0.5128899666270177,0.6109913280868294,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19450,0,338769,0,38.69041095890411,3.0,1,0.2628522872114431,0,1,270000.0,900000.0,0.0,0.2634814684700509,90000.0,0.1830666666666666,0.0482346741612506,0.0,0.275878588071136,0.6547597753492544,0.5954562029091491,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7652,0,193020,1,31.254794520547943,3.0,1,0.2383415147265077,1,1,117000.0,463500.0,0.0,0.2107071656644569,39000.0,0.1838846153846154,0.0387458061169911,0.0,0.2956904131084037,0.4904742372573642,0.8327850252992314,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9,0,100111,1,28.726027397260275,3.0,1,0.1191225560324272,0,1,112500.0,720000.0,0.0,0.1304257095158597,37500.0,0.24848,0.0324081803005008,0.0,0.5633231337420023,0.608604105963283,0.228883416700673,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24592,0,401080,1,52.62465753424657,2.0,0,0.1483236151603498,0,1,135000.0,1125000.0,0.0,0.1047851903597624,67500.0,0.2790333333333333,0.0292385609500523,0.0,0.6651162467445378,0.6284448899668708,0.7726311345553628,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
11384,0,238341,0,35.36986301369863,2.0,1,0.2384198295894655,0,0,540000.0,450000.0,0.0,1.111934766493699,270000.0,0.0642,0.0713862120088954,0.0,0.3221316603716864,0.6450831044075581,0.6754132910917112,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
19811,0,343103,1,63.95890410958904,1.0,0,0.0533304776183336,0,0,180000.0,198000.0,0.0,0.9090909090909092,180000.0,0.095125,0.0864772727272727,2.0,0.1909700027735078,0.042197136566077,0.4794489811780563,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14935,1,282103,0,31.334246575342465,4.0,2,0.2354638454140071,1,1,220500.0,675000.0,0.0,0.2819981583793738,55125.0,0.1923673469387755,0.0542472375690607,0.0,0.5666340952249711,0.3005610045504426,0.470456116119975,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18300,0,324692,1,27.92328767123288,3.0,1,0.2502943485086342,0,1,90000.0,247500.0,0.0,0.2761515519717221,30000.0,0.18485,0.0510466143819728,0.0,0.5271002764737608,0.5105241029855712,0.6817058776720116,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
20090,0,346892,1,48.68767123287671,1.0,0,0.0211017950593663,0,0,135000.0,247500.0,0.0,0.5454545454545454,135000.0,0.0916666666666666,0.05,0.0,0.8568019495983897,0.7320615338580321,0.2851799046358216,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
16724,1,304788,1,34.45479452054794,4.0,2,0.348441475826972,0,1,135000.0,463500.0,0.0,0.2603353118817036,33750.0,0.2093333333333333,0.0544968586205699,0.0,0.5578709341423358,0.7108665017718446,0.2314393514998941,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25935,1,416796,0,27.145205479452056,1.0,0,0.0300767056923698,0,0,202500.0,360000.0,0.0,0.420843932365704,202500.0,0.1149555555555555,0.0483783480472841,0.0,0.1769044329828556,0.4563182267433249,0.5352762504724826,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28893,0,453381,1,54.41643835616439,1.0,0,0.5866982177021448,0,0,157500.0,495000.0,0.0,0.2570958453311394,157500.0,0.1099714285714285,0.0282731973908444,0.0,0.9033227403515444,0.4391899696365746,0.7738956942145427,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27851,0,439821,1,49.26301369863014,1.0,0,0.1800233579889884,0,0,180000.0,900000.0,0.0,0.1756543123133672,180000.0,0.250775,0.0440497101703846,0.0,0.6986632666150351,0.783383417541793,0.5388627065779676,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9457,0,214762,1,39.515068493150686,3.0,1,0.3169243569299036,0,1,112500.0,904500.0,0.0,0.1086082933292786,37500.0,0.27036,0.0293633381845037,0.0,0.7244030697407664,0.7804787573232478,0.5832379256761245,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21663,0,366085,0,46.1013698630137,3.0,1,0.0594282997563439,0,1,450000.0,675000.0,0.0,0.530194581411378,150000.0,0.10261,0.0544032659986215,0.0,0.7159006855210724,0.6752734315108554,0.5567274263630174,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9161,0,211303,1,24.778082191780825,2.0,0,0.024657231313578,0,1,81000.0,360000.0,0.0,0.225,40500.0,0.2342777777777777,0.0527125,0.0,0.2190082422325295,0.3962334712530977,0.4596904504249018,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1775,0,121779,0,30.556164383561644,3.0,1,0.3069129382228996,0,1,270000.0,688500.0,0.0,0.2978110884995285,90000.0,0.1210833333333333,0.0360599592991512,0.0,0.4459381725628041,0.5858533242981672,0.5280927512030451,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25512,0,411622,1,47.512328767123286,1.0,0,0.1397762657132972,0,0,360000.0,904500.0,0.0,0.3661142917290205,360000.0,0.1160875,0.0425012928410926,0.0,0.762636580020123,0.7538060486266762,0.6092756673894402,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
11869,0,244580,1,45.21369863013699,5.0,3,0.3035811670605344,0,1,202500.0,337500.0,0.0,0.4556500607533414,40500.0,0.0936222222222222,0.0426589712434183,0.0,0.6290319294780734,0.6758821133590999,0.5638350489514956,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10219,0,223879,1,29.78082191780822,2.0,1,0.0570377184912603,0,0,126000.0,171000.0,0.0,0.6509205876883021,63000.0,0.1640357142857142,0.1067742235447275,0.0,0.2619504250219146,0.2632665724842624,0.6512602186973006,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24783,0,403434,0,45.35068493150685,3.0,1,0.5040778106687609,0,1,382500.0,1800000.0,0.0,0.1940568381063705,127500.0,0.1621411764705882,0.0314646040327293,0.0,0.8009994350032726,0.7393196034933733,0.7826078370261895,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
23664,0,389724,0,23.649315068493152,3.0,1,0.1341519925857275,0,1,157500.0,238500.0,0.0,0.5973002030820691,52500.0,0.1098285714285714,0.0656006280184992,0.0,0.1231058771482592,0.0254079088800804,0.3859146722745145,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15660,0,291101,1,51.40547945205479,2.0,0,0.0877258434152321,0,1,180000.0,225000.0,0.0,0.7067137809187279,90000.0,0.140675,0.099416961130742,0.0,0.7303643157187861,0.6862176447317322,0.7862666146611379,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8725,0,205717,1,47.52054794520548,1.0,0,0.3060824445085039,0,0,180000.0,904500.0,0.0,0.1990049751243781,180000.0,0.199275,0.0396567164179104,0.0,0.6173713206525918,0.6787449460185663,0.5620604831738043,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13610,1,265861,0,52.602739726027394,2.0,0,0.0180208333333333,0,1,202500.0,945000.0,0.0,0.1849842146803473,101250.0,0.1948222222222222,0.0360390357800578,0.0,0.240087221661097,0.5439404827606134,0.5620604831738043,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17796,0,318244,1,33.0958904109589,1.0,0,0.061341059602649,1,0,157500.0,463500.0,0.0,0.3148671260727972,157500.0,0.1652571428571428,0.0520340416344302,0.0,0.3140083785284812,0.6160426371474671,0.6785676886853644,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4898,0,159205,1,29.35890410958904,2.0,0,0.255692422545726,0,1,247500.0,364500.0,0.0,0.6790123456790124,123750.0,0.1168727272727272,0.079358024691358,0.0,0.6089618186489956,0.0325125625632272,0.3539876078507373,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7453,0,190378,1,31.898630136986306,3.0,1,0.2500214721291763,0,1,180000.0,477000.0,0.0,0.3049105849709572,60000.0,0.1585,0.0483283277178967,0.0,0.4478937170844753,0.7777050281641233,0.7252764347002191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11321,0,237540,1,60.02191780821918,1.0,0,0.4361420485667336,0,0,258750.0,2070000.0,0.0,0.125,258750.0,0.2297739130434782,0.0287217391304347,0.0,0.7641645162296126,0.7125983094002576,0.6212263380626669,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7057,0,185706,0,31.493150684931507,3.0,1,0.2004349717268377,0,1,270000.0,675000.0,0.0,0.4,90000.0,0.08125,0.0325,0.0,0.3997134299192677,0.4838637463973089,0.524496446363472,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16132,1,297270,1,24.48219178082192,2.0,0,0.0786705461056401,1,1,90000.0,225000.0,0.0,0.4,45000.0,0.2667,0.10668,1.0,0.2063283497390506,0.4417013952348108,0.2353105173615833,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
668,0,108232,0,41.31780821917808,2.0,0,0.2100656455142232,0,1,180000.0,990000.0,0.0,0.1818181818181818,90000.0,0.1608,0.0292363636363636,0.0,0.2245429693560639,0.6564286448848661,0.7490217048463391,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24459,0,399312,1,45.75342465753425,2.0,0,0.5173053892215569,0,1,180000.0,688500.0,0.0,0.2336776183577137,90000.0,0.182025,0.0425351684815628,0.0,0.6449081346700837,0.7620860005652004,0.3910549766342248,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1849,0,122784,0,29.88493150684932,1.0,0,0.2652181884855152,0,0,81000.0,454500.0,0.0,0.1782178217821782,81000.0,0.2699444444444444,0.0481089108910891,0.0,0.3150565758264033,0.7030247619771965,0.6594055320683344,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3820,0,146669,1,34.57534246575342,3.0,1,0.2444532488114104,1,1,157500.0,675000.0,0.0,0.1885369532428356,52500.0,0.2716285714285714,0.0512120232708468,0.0,0.4277907601931795,0.6040944359391174,0.7366226976503176,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18139,0,322530,1,52.465753424657535,2.0,0,0.0789033942558746,1,1,450000.0,2250000.0,0.0,0.1669449081803005,225000.0,0.1583,0.0264273789649415,0.0,0.8663530228326256,0.725596280051105,0.5620604831738043,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6279,0,175912,1,40.824657534246576,4.0,2,0.0106704248037044,0,1,90000.0,562500.0,0.0,0.1381215469613259,22500.0,0.4057,0.0560359116022099,0.0,0.5765669041177068,0.5636985604282154,0.5226973172821112,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22777,0,379016,0,31.78630136986301,2.0,0,0.2993449405274953,1,1,180000.0,679500.0,0.0,0.2649006622516556,90000.0,0.110375,0.0292384105960264,0.0,0.2103565716761951,0.2725124632987756,0.6178261467332483,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17236,0,311221,1,51.298630136986304,2.0,0,0.0677739799188207,0,1,180000.0,1129500.0,0.0,0.1391570561324775,90000.0,0.198325,0.0275983231574736,0.0,0.615900225302795,0.6274486519848577,0.7544061731797895,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24893,0,404594,1,42.38904109589041,2.0,0,0.1613236814891416,0,1,121500.0,454500.0,0.0,0.2389401676121027,60750.0,0.2716666666666666,0.0649120788679545,0.0,0.7477224848843749,0.6764902008684497,0.4118485559242397,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
14249,0,273897,1,47.83013698630137,2.0,0,0.053327987169206,1,1,45000.0,90000.0,0.0,0.5,22500.0,0.2183,0.10915,0.0,0.5156833862945328,0.649117990934875,0.813917469762627,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13416,0,263711,0,25.980821917808218,4.0,2,0.0261520615838869,0,1,180000.0,193500.0,0.0,0.6663557006730193,45000.0,0.102225,0.0681182115012993,0.0,0.1640794841839449,0.6952376709460181,0.4329616670974407,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5415,0,165647,1,32.463013698630135,2.0,0,0.0857456325428306,0,1,157500.0,1035000.0,0.0,0.1191465025395226,78750.0,0.2454,0.0292385517231988,0.0,0.4530884811692713,0.6989730540425371,0.6545292802242897,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15179,0,285209,1,32.05205479452055,3.0,1,0.1094965381656551,1,1,225000.0,225000.0,0.0,1.0,75000.0,0.05,0.05,0.0,0.4321150764914039,0.6606574258777734,0.4206109640437848,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
14691,0,279272,1,29.68493150684932,1.0,0,0.0365482233502538,0,0,315000.0,391500.0,0.0,0.6110228522546743,315000.0,0.0762428571428571,0.0465861280354742,0.0,0.7420466692723313,0.4241376505573052,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2912,0,135905,1,43.67397260273973,3.0,1,0.0425318361457875,0,1,135000.0,450000.0,0.0,0.3,45000.0,0.2633666666666667,0.07901,0.0,0.6810171637244439,0.3710175387932856,0.2707073872651806,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13331,0,262523,1,39.94794520547945,2.0,0,0.029970509567245,0,1,202500.0,270000.0,0.0,0.75,101250.0,0.0507777777777777,0.0380833333333333,0.0,0.6826605409189368,0.6214332961822167,0.6512602186973006,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15030,0,283333,0,28.8054794520548,2.0,1,0.1793798744531101,0,0,225000.0,450000.0,0.0,0.4128137384412153,112500.0,0.1184,0.0488771466314399,1.0,0.3865693420422955,0.6159857388399107,0.3062022983135042,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23823,0,391719,1,29.81917808219178,2.0,0,0.3027379639838294,1,1,112500.0,810000.0,0.0,0.1388888888888889,56250.0,0.23224,0.0322555555555555,0.0,0.7490923039753,0.5394073685306372,0.4902575124990026,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1572,0,119484,1,42.31506849315068,2.0,0,0.0415021042408546,0,1,171000.0,679500.0,0.0,0.2100631294983913,85500.0,0.1399473684210526,0.0293977821755906,1.0,0.4521708536341474,0.1855577142493819,0.363945238612397,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22517,0,376008,1,44.12328767123287,3.0,1,0.3551692021111456,0,1,112500.0,270000.0,0.0,0.4166666666666667,37500.0,0.11544,0.0481,0.0,0.8346173507848446,0.7539196616979148,0.6925590674998008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5769,0,169825,1,45.6986301369863,1.0,0,0.13189448441247,1,0,180000.0,486000.0,0.0,0.3703703703703703,180000.0,0.21405,0.0792777777777777,0.0,0.5199849320663816,0.6096922388441813,0.8327850252992314,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11330,0,237695,0,36.57808219178082,4.0,2,0.2312935360647142,0,1,81000.0,450000.0,0.0,0.1346700583570252,20250.0,0.3588333333333333,0.0483241059404459,0.0,0.2867469198579461,0.4980119440149087,0.4206109640437848,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
23302,0,385294,1,40.38904109589041,2.0,0,0.1935965269298602,0,1,157500.0,783000.0,0.0,0.1625321581484336,78750.0,0.2615142857142857,0.0425044812437889,0.0,0.3600291521721082,0.605108596105488,0.175605979469379,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8497,0,203031,1,31.34794520547945,4.0,2,0.0743751092466352,1,1,202500.0,450000.0,0.0,0.3715323645970937,50625.0,0.1426888888888889,0.0530135402906208,0.0,0.3079758272594693,0.5416340708669279,0.5937175866150576,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
21574,0,365085,1,45.33698630136986,2.0,1,0.0142011119168479,0,0,202500.0,918000.0,0.0,0.1805495929609732,101250.0,0.1836888888888889,0.0331649541203423,0.0,0.4292974206329681,0.6710202792769934,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23641,0,389474,1,35.41095890410959,2.0,0,0.1179110251450677,0,1,90000.0,450000.0,0.0,0.1669449081803005,45000.0,0.25375,0.0423622704507512,0.0,0.743263032128906,0.2265490194665825,0.237916079507114,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9455,0,214757,0,52.47123287671233,2.0,0,0.0803571428571428,0,1,202500.0,990000.0,0.0,0.175377060680463,101250.0,0.2267777777777777,0.0397716200943138,0.0,0.605582456039827,0.7552964290225356,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22268,0,373271,1,35.56164383561644,2.0,0,0.2364406779661017,0,1,180000.0,454500.0,0.0,0.3305839765946544,90000.0,0.097575,0.0322567315162234,0.0,0.6573486212959178,0.6756904665883776,0.3740208032583212,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17596,0,315911,1,39.38630136986301,4.0,2,0.169449081803005,0,1,270000.0,1345500.0,0.0,0.2006688963210702,67500.0,0.1651666666666666,0.0331438127090301,0.0,0.8618788496222285,0.7420329229339534,0.5867400085415683,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24534,0,400194,1,42.221917808219175,2.0,0,0.1581338005320874,0,1,135000.0,405000.0,0.0,0.2752091589608102,67500.0,0.1314666666666666,0.0361808307647145,0.0,0.6790476327860736,0.6180165801218013,0.5478104658520093,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5807,0,170237,1,33.863013698630134,4.0,2,0.1034789644012945,0,1,135000.0,337500.0,0.0,0.4,33750.0,0.125,0.05,0.0,0.3888902328039933,0.6478867831589923,0.4543210601605785,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7676,0,193265,0,48.86301369863013,2.0,0,0.1832912811886739,0,1,225000.0,810000.0,0.0,0.2777777777777778,112500.0,0.12988,0.0360777777777777,0.0,0.4036840213184447,0.4417337509241222,0.6528965519806539,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2666,0,132847,0,37.26301369863014,3.0,1,0.1835159179472097,0,1,270000.0,688500.0,0.0,0.280914658126861,90000.0,0.1045666666666666,0.0293743094181321,0.0,0.2888141448597565,0.6444870940267714,0.5762088360175724,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14254,0,274029,0,37.72602739726028,3.0,1,0.1612926652142338,1,1,189000.0,688500.0,0.0,0.2291400700513928,63000.0,0.1282857142857142,0.0293953975580215,1.0,0.2742376031043484,0.6480962775957331,0.2567055724393002,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18355,0,325352,0,32.895890410958906,2.0,0,0.1025235279420338,1,1,765000.0,1237500.0,0.0,0.5398024957927159,382500.0,0.0541647058823529,0.0292382434191725,0.0,0.2689687046117605,0.7442701896734621,0.2055981385493208,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
28531,0,448311,1,43.65753424657535,3.0,1,0.1750235331032318,1,1,225000.0,1125000.0,0.0,0.1714795253446738,75000.0,0.24766,0.0424686192468619,0.0,0.6404341708049003,0.6564286448848661,0.3893387918468769,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27691,0,438091,0,53.4986301369863,3.0,1,0.0754852255850873,0,1,261000.0,693000.0,0.0,0.3043181698934886,87000.0,0.1489827586206896,0.0453381604491316,0.0,0.7174424957798095,0.3945867522778696,0.2238313174701554,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
16516,0,302254,1,43.038356164383565,3.0,1,0.0230441148386275,0,1,157500.0,945000.0,0.0,0.1575178782791846,52500.0,0.3390571428571428,0.0534075617582595,0.0,0.5280520395492649,0.1788589553283273,0.5028782772082183,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
